Nazwisko aktualne,Liczba
IHUMNOV,10
IJEWSKI,10
IKEDA,10
IKONOMU,10
ILAS,10
ILCHYSHEN,10
ILICZKO,10
ILIIN,10
ILINOV,10
ILK,10
ILUCZYK,10
IŁŁAKOWICZ,10
IMEDASHVILI,10
IMGRONT,10
İNAL,10
INDUASHVILI,10
INGERSLEBEN,10
INIEC,10
IOSEBASHVILI,10
IOV,10
IOVINO,10
IRIMIA,10
ISAKOVICH,10
ISAYENKA,10
ISGANDARLI,10
ISHAQ,10
ISHCHANKA,10
ISHII,10
ISKANDARYAN,10
ISKAŃSKI,10
ISKIERKO,10
ISRAPILOV,10
ISSABEKOV,10
ISSAKIEWICZ,10
ISTEK,10
ISTYNOWICZ,10
ISZCZYŁOWICZ,10
ITOYA,10
IURKEVYCH,10
IVANENKOV,10
IVANICHEV,10
IVANISHCHAK,10
IVANKOVICH,10
IVATO,10
IWACYK,10
IWANCZYSZYN,10
IWANUSEK,10
IWASAKI,10
IWLOF,10
IWOŃSKI,10
IZHKO,10
IZIUMENKO,10
IZRAILEWSKI,10
JABAROV,10
JABŁOŃSKI VEL BŁOŃSKI,10
JACHOSKI,10
JACHTOROWICZ,10
JÄCKEL,10
JACORZYŃSKI,10
JACOWICZ,10
JADUSIŃSKI,10
JADWIŻAK,10
JAECKEL,10
JAGAŁŁA,10
JAGUS,10
JAHID,10
JAKFAT,10
JAKIMENKO,10
JAKOBSZY,10
JAKONCZUK,10
JAKONOWICZ,10
JAKSZTAS,10
JAKUBIC,10
JAKUCIŃSKI,10
JAKUSZ GOSTOMSKI,10
JAKUŚ,10
JALAGANIA,10
JALOBA,10
JALOCHA,10
JAŁOWIK,10
JAMBURIDZE,10
JAMIESON,10
JAMRÓGIEWICZ,10
JAMRÓŻ,10
JAMRUSZKIEWICZ,10
JANANASHVILI,10
JANECZK,10
JANEL,10
JANGID,10
JANICZKO,10
JANISZTA,10
JANKIERSKI,10
JANOCHOWSKI,10
JANU,10
JANUKA,10
JANUSZONEK,10
JARAWA,10
JARECHOWICZ,10
JAREMBSKI,10
JAREMISZYN,10
JAREMKOWSKI,10
JARMOLONEK,10
JARMOSZYŃSKI,10
JARMUŻYŃSKI,10
JAROMIEŃCZUK,10
JARONEK,10
JARUSZKIEWICZ,10
JARYNIUK,10
JASHARI,10
JASHI,10
JASIANOWSKI,10
JASIENOWSKI,10
JASIOREK,10
JASKANIS,10
JASZKIN,10
JASZYŃSKI,10
JAŚNIECKI,10
JAŚWIEC,10
JAŚWIŁKO,10
JAWAD,10
JAYKO,10
JAZEL,10
JAZEWICZ,10
JAZUBSKI,10
JAŹDZIŃSKI,10
JĄTCZAK,10
JEDNOUS,10
JEDZINA,10
JEFREMIENKO,10
JEGERS,10
JEIRANOVI,10
JELUKÓW,10
JEMAN,10
JENCZAŁA,10
JENDREAS,10
JENDROLIK,10
JENDRYASSEK,10
JENDZIO,10
JENSCH,10
JENTCZAK,10
JEROMIEJ,10
JERZYCHOWSKI,10
JESIOROWSKI,10
JESIOTRZYŃSKI,10
JESSWEIN,10
JESTRABEK,10
JEŚKA,10
JEŚMIĘTOWICZ,10
JEŚMONTOWICZ,10
JEWDOSZUK,10
JEWŁOSZEWICZ,10
JEWSTRAT,10
JEŻEK,10
JEŻERYS,10
JĘCZAK,10
JĘDRASKI,10
JĘDRUCZEK,10
JĘDRYCKI,10
JĘDRYJASZEK,10
JĘDRYŚ,10
JĘZIORSKI,10
JGAMAIA,10
JGENTI,10
JIKURI,10
JINDAL,10
JINJOLAVA,10
JOBELL,10
JOCHACZ,10
JOCHANIUK,10
JOJCZUK,10
JOKHARIDZE,10
JOKILADZE,10
JOLOGUA,10
JOŁCZUK,10
JOŁTUCH,10
JONIETZ,10
JONKA,10
JOSIŃSKI,10
JOSU,10
JOVANOVIC,10
JOZDOWSKI,10
JÓRCZYK,10
JÓRKÓW,10
JÓZIUK,10
JÓZYK,10
JÓŹBA,10
JUCHAS,10
JUCHIM,10
JUCHLKE,10
JULIEN,10
JUMAMYRADOV,10
JUNI,10
JURAJDA,10
JURAKOWSKI,10
JURAVLIOV,10
JURCZAKIEWICZ,10
JURECKO,10
JURETZKA,10
JURIEWICZ,10
JURKANTOWICZ,10
JURNECZKO,10
JUS,10
JUSKIEWICZ,10
JUSSIS,10
JUSYN,10
JUZWENKO,10
JUŻYK,10
K.C.,10
KABACHOK,10
KABASHI,10
KABIN,10
KABLASH,10
KABSZ,10
KABYSH,10
KACHALOUSKI,10
KACHANENKO,10
KACHARHIN,10
KACHAROVSKYI,10
KACHELLEK,10
KACHERAI,10
KACHKA,10
KACPSZAK,10
KACZELNIK,10
KACZEMBA,10
KACZOŃ,10
KACZURA,10
KADENKO,10
KADET,10
KADIEV,10
KADŁUCZEK,10
KADYŁO,10
KADYSH,10
KAISZ,10
KAIUDA,10
KAJAN,10
KAJDANIUK,10
KAJDANOWSKI,10
KAJDEL,10
KAKA,10
KAKABAYEV,10
KAKAJANOV,10
KAKHISHVILI,10
KAKHNOVETS,10
KAKIASHVILI,10
KAKYSHOV,10
KALAKURA,10
KALAPETA,10
KALDYŃSKI,10
KALEJ,10
KALEMPA,10
KALENIAK,10
KALENIEC,10
KALENKIEWICZ,10
KALESKI,10
KALESTYŃSKI,10
KALEWICZ,10
KALĘBKA,10
KALHIN,10
KALI,10
KALICHENKO,10
KALIDA,10
KALINCZUK,10
KALINOV,10
KALITENKO,10
KALRA,10
KALUŹNY,10
KALWACIŃSKI,10
KALWAJ,10
KAŁAMORZ,10
KAŁAPSKI,10
KAŁKUN,10
KAŁMIN,10
KAŁPOWICZ,10
KAŁUZA,10
KAŁUZSKI,10
KAŁYNIAK,10
KAMAI,10
KAMARDIN,10
KAMAU,10
KAMBALA,10
KAMENC,10
KAMERDUŁA,10
KAMERYS,10
KAMPOWSKI,10
KANAFOSKI,10
KANANI,10
KANASHUK,10
KANASHVILI,10
KANCLER,10
KANDELSKI,10
KANDRASHUK,10
KANDUR,10
KANDZIAK,10
KANINETS,10
KANIUSHOK,10
KANOWSKI,10
KANTSER,10
KANWISZER,10
KAŃGOWSKI,10
KAPAK,10
KAPELATY,10
KAPEŁUŚ,10
KAPEROWSKI,10
KAPIDURA,10
KAPLANISHVILI,10
KAPLO,10
KAPŁUNOW,10
KAPULA,10
KAPULIAK,10
KAPUSTINSKYI,10
KAPYTSIA,10
KARABANIK,10
KARABASH,10
KARABAYEV,10
KARADEMİR,10
KARAHODA,10
KARAIA,10
KARAJAEV,10
KARAL,10
KARALAR,10
KARALENKO,10
KARAMYAN,10
KARANETS,10
KARASTAN,10
KARASZOWSKI,10
KARATCHUK,10
KARBOUSKI,10
KARCHKHADZE,10
KARCHYNSKI,10
KARDJALIK,10
KARDOLIŃSKI,10
KAREIVA,10
KAREŃKO,10
KARIKOV,10
KARKIEWICZ,10
KARKUTKIEWICZ,10
KARLS,10
KARLUTO,10
KARLYK,10
KARNAK,10
KARNELIUK,10
KARONCHYK,10
KARPALIUK,10
KARPELOV,10
KARPĘCKI,10
KARPISZYN,10
KARPUSHYN,10
KARTKOWSKI,10
KARUŻEL,10
KARWINA,10
KARWOSIŃSKI,10
KASAPCHUK,10
KASARAB,10
KASATSKYI,10
KASHALIUK,10
KASHAPOV,10
KASHEL,10
KASHENKO,10
KASHKAROV,10
KASHTSIALIAN,10
KASHUL,10
KASONGO,10
KASSYMOV,10
KASTENKA,10
KASTSIUSHKA,10
KASUBOWSKI,10
KASYANOVICH,10
KASYNETS,10
KASZKAROT,10
KATAŃCEW,10
KATEI,10
KATELNYTSKYI,10
KATERENIUK,10
KATOROSZ,10
KATSELASHVILI,10
KATSUN,10
KATSYLO,10
KATTLER,10
KAUCZOK,10
KAUER,10
KAVALIUK,10
KAVATSYUK,10
KAVERCHYK,10
KAWECZYŃSKI,10
KAWŁATOW,10
KAWYCZ,10
KAZACHUK,10
KAZATEL,10
KAZIMLI,10
KAZIUTA,10
KAZŁOWSKI,10
KAZYMOV,10
KAZYMYROVYCH,10
KAŹMIROWSKI,10
KĄCKOWSKI,10
KĄDZIK,10
KEBICH,10
KEDRYCH,10
KEEGAN,10
KEELEY,10
KEIZER,10
KELLERMANN,10
KELNEROWSKI,10
KEMPFERT,10
KEMUS,10
KENDRACKI,10
KENDZIAK,10
KENDZIOREK,10
KENSICKI,10
KEPINSKI,10
KEPPERT,10
KERAZ,10
KERCH,10
KERCZUK,10
KERKIEWICZ,10
KERKUSH,10
KES,10
KESHET,10
KETA,10
KETELAURI,10
KETSYK,10
KEURA,10
KĘPIAK,10
KHABA,10
KHABLENKO,10
KHADAKOUSKI,10
KHADIR,10
KHALIEIEV,10
KHALIMAN,10
KHALIMOVSKYI,10
KHALUSIAK,10
KHANDUS,10
KHANENKIV,10
KHANIEV,10
KHARAMAN,10
KHARDZIANI,10
KHAROSHKA,10
KHATSIEV,10
KHAVAR,10
KHAWAJA,10
KHAYITBOEV,10
KHIKHOL,10
KHLAPONIN,10
KHLIBOVYCH,10
KHMELYNSKYI,10
KHODANYCH,10
KHODNEVYCH,10
KHODOSOV,10
KHOLDAROV,10
KHONKO,10
KHOROV,10
KHRAMAU,10
KHRAMENKOV,10
KHRAPLYVYI,10
KHROBATENKO,10
KHROPKO,10
KHRULENKO,10
KHRUPALO,10
KHRUSTOVSKYI,10
KHRYPLYVYI,10
KHRYSTOFOR,10
KHUDAYKULOV,10
KHUDOLIEI,10
KHUSKIVADZE,10
KHUTSIDZE,10
KHVATOV,10
KHVISHCHUK,10
KHYTROV,10
KHYTUN,10
KIBIŁDA,10
KIBUKEVYCH,10
KICELMAN,10
KICHURA,10
KICZIŃSKI,10
KICZMA,10
KICZUŁ,10
KIDALA,10
KIDO,10
KIEBASZ,10
KIECZ,10
KIEDOWSKI,10
KIEJKOWSKI,10
KIELPIŃSKI,10
KIEŁBALSKI,10
KIEMEL,10
KIENDER,10
KIERESIŃSKI,10
KIERMOWICZ,10
KIERSZAK,10
KIERSZNIKIEWICZ,10
KIERZANOWSKI,10
KIERZĘKOWSKI,10
KIERZNIKEWICZ,10
KIESZAK,10
KIESZKO,10
KIESZONKOWSKI,10
KIETZMANN,10
KIĘDZIERSKI,10
KIFA,10
KIGLER,10
KIKAS,10
KIKUL,10
KILIAR,10
KILICHOV,10
KILINKIEWICZ,10
KILMANN,10
KILNITSKYI,10
KILOVYI,10
KIMMER,10
KINAJ,10
KINDRATIAK,10
KINDYKIEWICZ,10
KINIEC,10
KIPAR,10
KIPAROIDZE,10
KIPRA,10
KIPTA,10
KIRCHEI,10
KIRII,10
KIRIICHUK,10
KIRIKOV,10
KIRSANAU,10
KIRSANOW,10
KIRSCHHIEBEL,10
KIRSCHT,10
KIRSZEN,10
KIRSZKIEWICZ,10
KIRYIEUSKI,10
KIRYŁOW,10
KIRZYŃSKI,10
KISHAK,10
KISHKA,10
KISHORE,10
KISIALEUSKI,10
KISIELSKI,10
KISIEWICZ,10
KISILOWSKI,10
KISTRIN,10
KISZKENÓW,10
KISZKORNO,10
KISZNIEWSKI,10
KITAJCZYK,10
KITCZAK,10
KITSEL,10
KIWADOWICZ,10
KIZIMOV,10
KIZINO,10
KIZŁYK,10
KIŹNY,10
KLACEK,10
KLADER,10
KLAJNICKI,10
KLAPISZEWSKI,10
KLAPPA,10
KLAREWICZ,10
KLARYCKI,10
KLATE,10
KLAUZNER,10
KĻAVIŅŠ,10
KLEIBAUER,10
KLEINWAECHTER,10
KLEJBOROWSKI,10
KLEJCZYK,10
KLEJNBERG,10
KLEMIENIA,10
KLEMPOUS,10
KLESHCH,10
KLEWSKI,10
KLIAHIN,10
KLIAUS,10
KLICHA,10
KLICK,10
KLIMIANOK,10
KLIMINOWSKI,10
KLIUTKO,10
KLOBUCA,10
KLOBUSZEŃSKI,10
KLOKART,10
KLORKOWSKI,10
KLUBÓW,10
KLYMENTOVYCH,10
KLYMYUK,10
KLYSA,10
KŁADKO,10
KŁAWSIUĆ,10
KŁOSKO,10
KŁUSIŃSKI,10
KŁYSKO,10
KŁYSZEWICZ,10
KMETKO,10
KMIETEK,10
KMINKOWSKI,10
KNEDLA,10
KNIAŹNIKIEWICZ,10
KNIFKA,10
KNIZIO,10
KNY,10
KNYCHAUS,10
KNYSHYK,10
KNYSOK,10
KNYSZEK,10
KNYSZKO,10
KOBELNYK,10
KOBIELIEV,10
KOBIETOWSKI,10
KOBIK,10
KOBLENZER,10
KOBŁOSZ,10
KOBOSKA,10
KOBRYK,10
KOBYLANKA,10
KOBYLIUK,10
KOBYLYNETS,10
KOCEJA,10
KOCEŁŁO,10
KOCHIEV,10
KOCIATKIEWICZ,10
KOCIENCKI,10
KOCIENDA,10
KOCIERZEWSKI,10
KOCIUBAN,10
KOCUPER,10
KOCZERBA,10
KOCZOROWICZ,10
KOCZUBAJ,10
KOCZYJAN,10
KODROWSKI,10
KOEHL,10
KOESTER,10
KOHMAN,10
KOHMANN,10
KÖHN,10
KOICHEV,10
KOINASH,10
KOITA,10
KOKELI,10
KOKHANCHYK,10
KOKOLSKI,10
KOKOREV,10
KOKOSHVILI,10
KOKUREWICZ,10
KOLANT,10
KOLASZKIEWICZ,10
KOLATY,10
KOLBASA,10
KOLCHANOV,10
KOLCHEV,10
KOLDAS,10
KOLEJEWSKI,10
KOLEJNIK,10
KOLENCHUK,10
KOLENDRA,10
KOLENOS,10
KOLHA,10
KOLIADYNSKYI,10
KOLIESOV,10
KOLIGNAN,10
KOLIK,10
KOLIMECZKOW,10
KOLISETSKYI,10
KOLIS-MIKINA,10
KOLODKIN,10
KOLODZEISKI,10
KOLOMOICHENKO,10
KOLOMYTSEV,10
KOLOŃSKI,10
KOLOSENKO,10
KOLOSOK,10
KOLOSOVSKYY,10
KOLYADA,10
KOŁATKIEWICZ,10
KOŁBUS,10
KOŁBUT,10
KOŁCAN,10
KOŁOGRYW,10
KOŁOMIŃSKI,10
KOŁOSIEŃ,10
KOŁOWSZYŃSKI,10
KOŁPIŃSKI,10
KOŁTERNIAK,10
KOMALSKI,10
KOMANECKI,10
KOMARAŃSKI,10
KOMARIVSKYI,10
KOMASIAK,10
KOMASINSKI,10
KOMENDARCZUK,10
KOMOLOV,10
KOMPAŁKA,10
KOMPERT,10
KONASZCZYC,10
KONCIAŁA,10
KONDALSKI,10
KONDENKO,10
KONDRATIEW,10
KONDRITZ,10
KONERBERGER,10
KONIECZKIEWICZ,10
KONIV,10
KONKAŁO,10
KONONCHENKO,10
KONONUCHENKO,10
KONOPCZYK,10
KONOSZEWSKI,10
KONOWAŁOW,10
KONRADI,10
KONRAT,10
KONSTANTYNENKO,10
KONTROWICZ,10
KONUK,10
KONVISAR,10
KOŃCZANIN,10
KOPACZYŃSKI-NOWACKI,10
KOPANIAK,10
KOPFF,10
KOPIDURA,10
KOPIOV,10
KOPNIEWICZ,10
KOPTSEV,10
KOPULSKI,10
KOPYLOVSKYI,10
KOPYNA,10
KORASZEWSKI,10
KORBIŚ,10
KORCHEVYI,10
KORCZAK-HORODYSKI,10
KORCZOWIC,10
KORCZOWY,10
KORDANA,10
KORDYALIK,10
KOREIKE,10
KORENHA,10
KORIAVETS,10
KORKES,10
KORNEIKO,10
KORNFELD,10
KORNILENKO,10
KORNISZEWSKI,10
KORNUS,10
KOROBCHYNSKYI,10
KOROBENIUK,10
KOROBETS,10
KOROBIJ,10
KORODZIEJEWSKI,10
KÖROĞLU,10
KOROLL,10
KOROLYUK,10
KORONCZOK,10
KOROPCZAK,10
KOROSTII,10
KOROVIAKOVSKYI,10
KOROVITSKYI,10
KOROZEJ,10
KORS,10
KORSHEINRICH,10
KORSHUK,10
KORTMANN,10
KORUPKA,10
KORWAT,10
KORYŃ,10
KORZISTKA,10
KORZUŃ,10
KORZUSNIK,10
KOSARCZYN,10
KOSCHMIDER,10
KOSHCHEIEV,10
KOSHLAK,10
KOSHYL,10
KOSHYNSKYI,10
KOSIANKO,10
KOSIAŃSKI,10
KOSIBÓR,10
KOSIDŁOWSKI,10
KOSIECZ,10
KOSIEŃSKI,10
KOSIUTA,10
KOSMACH,10
KOSMYNKA,10
KOSMYRA,10
KOSOWIEC,10
KOSPICZEWICZ,10
KOSTAK,10
KOSTIA,10
KOSTIÓW,10
KOSTIURECZKO,10
KOSTOHLOD,10
KOSTOWICKI,10
KOSTRUSIAK,10
KOSTRZOŃ,10
KOSYAK,10
KOSYTA,10
KOSZALIK,10
KOSZCZAK,10
KOSZELORZ,10
KOSZNIEC,10
KOSZTEYN,10
KOSZULAŃSKI,10
KOŚCIANIUK-SEMENIUK,10
KOŚCIOŁOWICZ,10
KOTARZ,10
KOTELLA,10
KOTHARI,10
KOTKUDAK,10
KOTLINOWSKI,10
KOTOLUP,10
KOTSARENKO,10
KOTUCH,10
KOTULECKI,10
KOTWIEJA,10
KOTYLO,10
KOUBA,10
KOURDI,10
KOVÁČIK,10
KOVALKOV,10
KOVALYSHEN,10
KOVALYUK,10
KOVTONYUK,10
KOVZIRIDZE,10
KOWAŁKO,10
KOWCZA,10
KOWELEC,10
KOWERDEJ,10
KOWICKI,10
KOWNAS,10
KOWZOWICZ,10
KOZELETS,10
KOZHARKO,10
KOZHOMA,10
KOZIAŃSKI,10
KOZIBRZUCH,10
KOZIIANCHUK,10
KOZIIENKO,10
KOZLINER,10
KOZLOVSKIY,10
KOZLOVSKY,10
KOZMEI,10
KOZNARSKI,10
KOZOŁUB,10
KOZYCZ,10
KOZYNIAK,10
KOŹBIELSKI,10
KOŻENIEWSKI,10
KRADYNA,10
KRAIOVYI,10
KRAJEŃSKI,10
KRAJNOWSKI,10
KRAJSKI,10
KRAKAŁO,10
KRÁL,10
KRAMIN,10
KRAMPUS,10
KRASEL,10
KRASEVYCH,10
KRASHIVSKYI,10
KRASNOWOLSKI,10
KRASOCHA,10
KRASOVSKYY,10
KRASY,10
KRASYLNIKOV,10
KRAŚNIUK,10
KRATOVICH,10
KRAUPE,10
KRAUSHAR,10
KRAVITZ,10
KRAWCZENIUK,10
KRAWENDA,10
KRECHMAROVSKYI,10
KREDYCKI,10
KREISEL,10
KREISS,10
KREMENCHUK,10
KREMKO,10
KREMPIN,10
KRENTA,10
KRETIUK,10
KRĘCIKOWSKI,10
KRĘPICZ,10
KRĘTUSZ,10
KRĘZŁOWSKI,10
KRIKUNOV,10
KRISA,10
KRISHNAMOORTHY,10
KRIVCHENKO,10
KRIVKO,10
KRIWAK,10
KRÖMER,10
KROMPASHCHYK,10
KROMPASZCZYK,10
KRONDA,10
KROPACHEV,10
KROPIEWSKI,10
KROPYVIANSKYI,10
KROSHKIN,10
KROSIŃSKI,10
KROSOWSKI,10
KROTKE,10
KROTKY,10
KROTOFF,10
KRÓTKOPAD,10
KRUBIŃSKI,10
KRUBNER,10
KRUHOV,10
KRUMINIS-ŁOZOWSKI,10
KRUPELNYTSKYI,10
KRUPKIN,10
KRUPNITSKYI,10
KRUPOWCZYK,10
KRUPPE,10
KRUSBERSKI,10
KRUSCHEL,10
KRUTSIKAU,10
KRUTYJ,10
KRYCHKA,10
KRYCHYLSKYI,10
KRYKOŃ,10
KRYLIK,10
KRYNITSKI,10
KRYNITSKYI,10
KRYNSKYI,10
KRYPAK,10
KRYSHTAFOVICH,10
KRYSHTOPCHYK,10
KRYSTOFEK,10
KRYSTOSIUK,10
KRYSTOSZYK,10
KRYŚKOWIAK,10
KRYTAK,10
KRYUDA,10
KRYVASHEI,10
KRYVENKA,10
KRYVINSKYI,10
KRYVONOHOV,10
KRYVSHA,10
KRYZHANIVSKYY,10
KRYZHOV,10
KRYZHOVETS,10
KRZEBIT,10
KRZEPIS,10
KRZESIWCZYK,10
KRZĘCIOSZ,10
KRZĘĆKO,10
KRZĘSZCZYK,10
KRZUK,10
KRZYSKI,10
KRZYSTASZEK,10
KRZYSZTOWCZYK,10
KRZYŻECKI,10
KSHEVITSKYI,10
KSIĘCIO,10
KSONDZYK,10
KUBARYCH,10
KUBECKO,10
KUBISSA,10
KUBIV,10
KUBOREK,10
KUBRACZYŃSKI,10
KUBRYCZ,10
KUBYNETS,10
KUCAŁ,10
KUCBORA,10
KUCEJ,10
KUCĘBA,10
KUCHERKOV,10
KUCHMENDA,10
KUCHUMOV,10
KUCIKIEWICZ,10
KUCUCHA,10
KUCZMARA,10
KUDASIŃSKI,10
KUDEREWICZ,10
KUDIO,10
KUDYNA,10
KUDYRA,10
KUDZELIA,10
KUDZI,10
KUDŹBA,10
KUFELD,10
KUFFNER,10
KUFNER,10
KUGEL,10
KUKHAREVICH,10
KUKIEN,10
KUKSIN,10
KUKSINOWICZ,10
KUKULADZE,10
KULARSKI,10
KULASZIŃSKI,10
KULBIEJ,10
KULCZYNIEC,10
KULGAWCZYK,10
KULIEBA,10
KULIHIN,10
KULIKÓW,10
KULINETS,10
KULISZA,10
KULMAJER,10
KULMANOWSKI,10
KULOZA,10
KULWIEĆ,10
KULYAS,10
KUŁAŻYŃSKI,10
KUMASZYŃSKI,10
KUMIET,10
KUNDAK,10
KUNDENKO,10
KUNDZIER,10
KUNIGIEL,10
KUNISIEWICZ,10
KUNWALD,10
KUNYCHAK,10
KUPAVA,10
KUPCIW,10
KUPERSZMIT,10
KUPKO,10
KUPLOVSKYI,10
KUPOR,10
KUPRAJTYS,10
KUPTSIV,10
KUPYCZ,10
KURACHENKO,10
KURACHKA,10
KURACZYŃSKI,10
KURASADOWICZ,10
KURBONALIEV,10
KURCYUS,10
KURDUN,10
KUREMBSKI,10
KURENNYI,10
KURHANOVICH,10
KURIANOWSKI,10
KURILKO,10
KURIPKO,10
KUROCHKO,10
KUROPACZEWSKI,10
KUROPESKA,10
KUROWALCZYK,10
KURPINOWICZ,10
KURTOǦLU,10
KURTSADZE,10
KURU,10
KURYSZKO,10
KURYŚKO,10
KURZCHALS,10
KUSCHILL,10
KUSCHKA,10
KUSENKO,10
KUSHTYM,10
KUSIANI,10
KUSKOVETS,10
KUSSAINOV,10
KUSZLECOW,10
KUŚTRA,10
KUTAL,10
KUTALSKI,10
KUTASHENKO,10
KUTEPOV,10
KUTORASIŃSKI,10
KUTOVOI,10
KUTSOPEI,10
KÜTTNER,10
KUTUBIDZE,10
KUZEMKA,10
KUZHBA,10
KUZMICZ,10
KUZMII,10
KUZMYCHENKO,10
KUZŅECOVS,10
KUŹMENKO,10
KUŻDEBA,10
KVARTSIANYI,10
KVASNOVSKYI,10
KWASUCKI,10
KWECKO,10
KWIADOR,10
KWIECZKO,10
KWIEDUK,10
KWINT,10
KYCZKA,10
KYKAVETS,10
KYLIVNYK,10
KYRCHEI,10
KYRDA,10
KYRUTA,10
KYRYCH,10
KYRYLIN,10
KYSELIUK,10
KYSHCHUK,10
KYSHCHYK,10
KYSHYNEVSKYI,10
KYTSUN,10
LABADA,10
LABATSEVICH,10
LABAZOVYCH,10
LABED,10
LABETS,10
LABISH,10
LABUSCH,10
LACELT,10
LACIBOROWSKI,10
LACKSTEIN,10
LADACZEK,10
LAFTA,10
LAGUTIN,10
LAHANOVSKYI,10
LAHMER,10
LAHUSH,10
LAKHANI,10
LAKHTADYR,10
LAKHTIONOV,10
LAKHWANI,10
LAKOMSKI,10
LAKTIN,10
LALLOWSKI,10
LALOV,10
LALUK,10
LAMAKH,10
LAMM,10
LAMMERS,10
LAMOWSKI,10
LAMPARD,10
LAMTYCH,10
LAMY,10
LANCZEK,10
LANDEBURSKI,10
LANDICHO,10
LANDMANN,10
LANDORF,10
LANDSKOWSKI,10
LANGANKI,10
LANGIERT,10
LANKEVICH,10
LANKOWSKI,10
LANO,10
LAPONOH,10
LAPTUTA,10
LAPUKA,10
LAPUTS,10
LARKIEWICZ,10
LARSON,10
LASATOWICZ,10
LASEVICH,10
LASHCHEVSKYI,10
LASHMANN,10
LASKOVICH,10
LASKOWNICKI,10
LASMANOWICZ,10
LASSONCZYK,10
LASZONKA,10
LASZOTA,10
LATASH,10
LATASZEWICZ,10
LATAŚKIEWICZ,10
LATOUR,10
LATUSZAK,10
LAUBER,10
LAUBSCH,10
LAUCHSTÄDT,10
LAUDACKI,10
LAURUKEVICH,10
LAURYNENKA,10
LAVROVYCH,10
LAVRYCHENKO,10
LAVRYSH,10
LAWA,10
LAWĘDZIAK,10
LAXA,10
LAZARIUC,10
LAZARO,10
LAZAVIK,10
LAZISHVILI,10
LĄC,10
LE TRONG,10
LEAL,10
LEANCHUK,10
LEBEDYEV,10
LEBISHCHAK,10
LECHOJDA,10
LECHT,10
LEDAK,10
LEDIŃSKI,10
LEGIEZIŃSKI,10
LEGOŃ,10
LEGUŁA,10
LEHKYY,10
LEIMANN,10
LEJCHTER,10
LEKHIV,10
LEKHKUN,10
LELEJ,10
LELIAK,10
LEMENTA,10
LEMIROWSKI,10
LEMISZKO,10
LENDZISZEWSKI,10
LENHA,10
LENZION,10
LEONOVETS,10
LEPIOCHA,10
LEPIOSZKA,10
LERACZ,10
LESCHIK,10
LESK,10
LESUN,10
LESZCZYCKI,10
LEŚNER,10
LEŚNICZY,10
LETTKOWSKI,10
LEUENBERGER,10
LEVADNIUK,10
LEVANCHUK,10
LEVANENIA,10
LEVITIN,10
LEVKOVICH,10
LEVOSIUK,10
LEVUNETS,10
LEWANIEWSKI,10
LEWE,10
LEWI KIEDROWSKI,10
LEWIZOROWICZ,10
LEYDY,10
LEZHAVSKYI,10
LEŻUCHOWSKI,10
LĘCZKIEWICZ,10
LĘCZNAROWICZ,10
LĘGIEĆ,10
LĘK,10
LĘPKOWSKI,10
LIABUK,10
LIABYHA,10
LIACHÓW,10
LIAKHOVCHUK,10
LIAKHOVYI,10
LIALYK,10
LIANZBERH,10
LIASHCHEVICH,10
LIASKALO,10
LIATSEVYCH,10
LIAUKEVICH,10
LIAVOTSKI,10
LIBMAN,10
LICHOŃSKI,10
LICHOROWICZ,10
LICHTER,10
LICHTOROWICZ,10
LIDKA,10
LIEBERMAN,10
LIEDIENOV,10
LIESHCHENKO,10
LIESNIK,10
LIEVASHOV,10
LIGENSA,10
LIGENZOWSKI,10
LIHUS,10
LIKHACH,10
LIKHMAN,10
LIKHNOVSKYI,10
LIKUN,10
LILIAN,10
LIMANI,10
LINDSTAEDT,10
LINGAS,10
LIPAI,10
LIPCHARDT,10
LIPITSKYI,10
LIPKA-MICHALIK,10
LIPSKY,10
LISENKOV,10
LISETSKI,10
LISNER,10
LISONEK,10
LISOVETSKYI,10
LISSAK,10
LISTOWIECKI,10
LISUREK,10
LITEPŁO,10
LITINSKYI,10
LITVINKO,10
LITVINSKI,10
LIUBICH,10
LIUBYNETSKYI,10
LIUKH,10
LIUSH,10
LIUTIANYTSIA,10
LIUTSKO,10
LIWA,10
LIWCZAK,10
LIZANETS,10
LIZIO,10
LIŻEŃSKI,10
LOBO,10
LOESCH,10
LOHNER,10
LOKUN,10
LOMBARD,10
LOMINSKYI,10
LOMJARIA,10
LOMOVTSEV,10
LONCZAR,10
LONDAL,10
LONDOWSKI,10
LONEVSKYI,10
LONKWIC,10
LOPEZ RAMIREZ,10
LOPUSHNIAN,10
LORD,10
LOTANIUK,10
LOTOSHYNSKYI,10
LUBARTOWSKI,10
LUBASZEK,10
LUBERAŃSKI,10
LUBIERSKI,10
LUBINETS,10
LUBRICH,10
LUBRYCHT,10
LUCERO,10
LUCHANOK,10
LUDANT,10
LUDOWICH,10
LUDWINA,10
LUDYN,10
LUFERENKO,10
LUFNIAK,10
LUITEL,10
LUKIERSKI,10
LUKYANENKO,10
LUKYANIUK,10
LULECZKO,10
LULLA,10
LUNCA,10
LUNGUL,10
LUNIOU,10
LUNKO,10
LUPOV,10
LUPUŞOR,10
LUSEK,10
LUSHCHUK,10
LUSTIGER,10
LUSTRYNOWICZ,10
LUTSU,10
LUZGIN,10
LUZHNYY,10
LYASHUK,10
LYCHYK,10
LYKHOBABA,10
LYNKO,10
